game_name,release_date,Added to Service,Removed from Service,metacritic_score,publisher,developer,System
Teenage Mutant Ninja Turtles: Mutants Unleashed,10/1/2024,5/1/2025,10/1/2025,66,Outright Games,AHEARTFULOFGAMES,Xbox / PC
Core Keeper,8/1/2024,8/1/2024,10/1/2025,85,"Sold Out, Fireshine Games",Pugstorm,Xbox / PC
Cocoon,9/1/2023,9/1/2023,10/1/2025,89,Annapurna Interactive,Geometric Interactive,Xbox / PC
NINJA GAIDEN: Master Collection,6/1/2021,6/1/2022,9/1/2025,72,Koei Tecmo Games,Team NINJA,Xbox / PC
All You Need Is Help,9/1/2024,9/1/2024,9/1/2025,,Q-Games,Q-Games,Xbox / PC
We Love Katamari Reroll + Royal Reverie,6/1/2023,9/1/2024,9/1/2025,81,Bandai Namco Entertainment,MONKEYCRAFT Co,Xbox / PC
Wargroove 2,10/1/2023,9/1/2024,9/1/2025,85,Chucklefish,"Chucklefish, Robotality",Xbox / PC
Borderlands 3: Ultimate Edition,10/1/2023,4/1/2025,8/1/2025,77,"2K Games, Gearbox Publishing","2K, Gearbox Software",Xbox / PC
Sea of Stars,8/1/2023,8/1/2023,8/1/2025,90,,Sabotage Studio,Xbox / PC
This War of Mine: Final Cut,11/1/2014,5/1/2022,8/1/2025,81,The Working Parts,The Working Parts,Xbox / PC
Ben 10: Power Trip,10/1/2020,12/1/2021,8/1/2025,67,Outright Games,PHL Collective,Xbox / PC
PAW Patrol Mighty Pups: Save Adventure Bay,11/1/2020,12/1/2021,8/1/2025,65,Outright Games,Drakhar Studio,Xbox / PC
Persona 3: Reload,2/1/2024,2/1/2024,8/1/2025,87,SEGA,Atlus,Xbox / PC
Farming Simulator 22,11/1/2021,5/1/2022,8/1/2025,76,Giants Software,Giants Software,Xbox / PC
Anthem,2/1/2019,11/1/2020,8/1/2025,62,EA Originals,"BioWare, BioWare Austin",Xbox / PC
Gigantic: Rampage Edition,4/1/2024,1/1/2025,7/1/2025,65,Arc Games,Abstraction Games,Xbox / PC
Kunitsu-Gami: Path of the Goddess,7/1/2024,7/1/2024,7/1/2025,80,Capcom,"Capcom, Capcom Japan",Xbox / PC
Turnip Boy Robs a Bank,1/1/2024,1/1/2024,7/1/2025,82,Graffiti Games,Snoozy Kazoo,Xbox / PC
Mafia: Definitive Edition,9/1/2020,8/1/2024,7/1/2025,76,2K Games,Hangar 13,Xbox / PC
Flock (2024),7/1/2024,7/1/2024,7/1/2025,74,Capcom,"Capcom U.S.A, Proper Games",Xbox / PC
Magical Delicacy,7/1/2024,7/1/2024,7/1/2025,84,Whitethorn Games,Skaule,Xbox / PC
Tchia,3/1/2023,7/1/2024,7/1/2025,77,"Kepler Interactive, Awaceb",Awaceb,Xbox / PC
The Case of the Golden Idol,10/1/2022,7/1/2024,7/1/2025,84,PlayStack,Color Gray Games,Xbox / PC
The Callisto Protocol,12/1/2022,6/1/2024,7/1/2025,69,"Skybound Games, KRAFTON",Striking Distance Studios,Xbox / PC
Journey to the Savage Planet,1/1/2020,7/1/2024,6/1/2025,76,505 Games,Typhoon studios,Xbox / PC
Robin Hood: Sherwood Builders,2/1/2024,6/1/2024,6/1/2025,80,PlayWay,MeanAstronauts,Xbox / PC
SteamWorld Dig,8/1/2013,6/1/2024,6/1/2025,82,"Image & Form, Image & Form International, Image and Form, Form International, Image","Image & Form, Form International",Xbox
SteamWorld Dig 2,9/1/2017,6/1/2024,6/1/2025,88,"Image & Form, Image and Form, Form International, Image, Image & Form Games","Image & Form, Form International",Xbox / PC
Arcade Paradise,8/1/2022,7/1/2023,6/1/2025,81,Wired Productions,Nosebleed Interactive,Xbox / PC
My Friend Peppa Pig,10/1/2021,7/1/2022,6/1/2025,65,Outright Games,Petoons Studio,Xbox / PC
Keplerth,5/1/2022,6/1/2024,6/1/2025,81,"Gamera Games, TARO",TARO,PC
My Time at Sandrock,11/1/2023,6/1/2024,6/1/2025,80,"Focus Entertainment, Pathea Games, PM Studios",Pathea Games,Xbox / PC
Isonzo,9/1/2022,6/1/2024,6/1/2025,67,"Blackmill Games, M2H & BlackMill Games","M2H, Blackmill Games",Xbox / PC
Depersonalization,12/1/2022,6/1/2024,6/1/2025,80,,Quinn,PC
"Rolling Hills: Make Sushi, Make Friends",6/1/2024,6/1/2024,6/1/2025,73,Humble Games,Catch & Release,Xbox / PC
Dordogne,6/1/2023,6/1/2023,6/1/2025,74,"UN JE NE SAIS QUOI, UMANIMATION","UN JE NE SAIS QUOI, UMANIMATION",Xbox / PC
Hypnospace Outlaw,3/1/2019,6/1/2023,6/1/2025,82,No More Robots,"Tendershoot, Jay Tholen, Michael Lasch, ThatWhichIs Media",Xbox / PC
Firework,2/1/2021,6/1/2024,5/1/2025,80,"Gamera Game, Ivan Zanotti's MyMadnessWorks, Abhishek Malpani","Ivan Zanotti's MyMadnessWorks, 拾英工作室, Shiying Studio, Abhishek Malpani",PC
Humanity,5/1/2023,5/1/2024,5/1/2025,86,"Enhance, Enhance Games","Enhance Games, tha",Xbox / PC
Remnant II,7/1/2023,11/1/2023,5/1/2025,80,Gearbox Publishing,Gunfire Games,Xbox / PC
Slayers X: Terminal Aftermath - Vengance of the Slayer,6/1/2023,6/1/2023,5/1/2025,80,No More Robots,Big Z Studios,Xbox / PC
Cassette Beasts,4/1/2023,4/1/2023,5/1/2025,83,Raw Fury,Bytten Studio,Xbox / PC
Hauntii,5/1/2024,5/1/2024,5/1/2025,69,Firestoke,Moonloop Games,Xbox / PC
Chants of Sennaar,9/1/2023,5/1/2024,5/1/2025,85,Focus Entertainment,Rundisc,Xbox / PC
Brothers: A Tale of Two Sons,8/1/2013,5/1/2024,5/1/2025,81,"505 Games, Parables Games","Starbreeze Studios, Parables Games",Xbox / PC
The Big Con,8/1/2021,6/1/2023,5/1/2025,77,Mighty Yell,Mighty Yell,Xbox / PC
Dune: Spice Wars,4/1/2022,11/1/2022,5/1/2025,72,"Funcom, Shiro Games",Shiro Games,Xbox / PC
Orcs Must Die! 3,7/1/2021,4/1/2024,4/1/2025,77,Robot Entertainment,Robot Entertainment,Xbox / PC
Harold Halibut,4/1/2024,4/1/2024,4/1/2025,70,"Curve Digital, Slow Bros.","Slow Bros, Slow Bros.",Xbox / PC
Botany Manor,4/1/2024,4/1/2024,4/1/2025,84,Whitethorn Games,"Babloon Studios, Balloon Studios",Xbox / PC
Kona,3/1/2016,4/1/2024,4/1/2025,71,"Deep Silver, Koch Media, Ravenscourt, Parabole","Deep Silver, Parabole",Xbox
Homestead Arcana,4/1/2023,4/1/2023,4/1/2025,59,Skybound Games,Serenity Forge,Xbox / PC
Coral Island,10/1/2022,10/1/2022,4/1/2025,,Humble Games,Stairway Games,Xbox / PC
Turbo Golf Racing (Game Preview),8/1/2022,8/1/2022,4/1/2025,,Secret Mode,Hugecalf Studios,Xbox / PC
Lil Gator Game,4/1/2022,4/1/2024,3/1/2025,84,Playtonic Friends,MegaWobble,Xbox / PC
Hot Wheels Unleashed 2: Turbocharged,10/1/2023,3/1/2024,3/1/2025,77,Milestone,Milestone,Xbox / PC
Open Roads,3/1/2024,3/1/2024,3/1/2025,67,Annapurna Interactive,"Fullbright, Open Roads Team",Xbox / PC
MLB The Show 24,3/1/2024,3/1/2024,3/1/2025,78,Sony Computer Entertainment,"Sony Interactive Entertainment, SCE San Diego Studio",Xbox
The Lamplighters League,10/1/2023,10/1/2023,3/1/2025,76,Paradox Interactive,Harebrained Schemes,Xbox / PC
Monster Hunter: Rise,3/1/2021,1/1/2023,3/1/2025,86,Capcom,Capcom,Xbox / PC
Yakuza 0,3/1/2015,7/1/2022,3/1/2025,85,SEGA,"SEGA, Ryu ga Gotoku Studio",Xbox / PC
Yakuza Kiwami,1/1/2016,7/1/2022,3/1/2025,80,"SEGA, Deep Silver",Ryu ga Gotoku Studio,Xbox / PC
Yakuza Kiwami 2,12/1/2017,7/1/2022,3/1/2025,82,SEGA,"SEGA, Ryu ga Gotoku Studio",Xbox / PC
Yakuza: Like a Dragon,1/1/2020,6/1/2021,3/1/2025,86,SEGA,"SEGA, Ryu ga Gotoku Studio",Xbox / PC
No More Heroes III,8/1/2021,3/1/2024,3/1/2025,75,"XSEED Games, Marvelous USA, Marvelous, GRASSHOPPER MANUFACTURE",Grasshopper Manufacture,Xbox / PC
SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,6/1/2020,3/1/2024,3/1/2025,68,THQ Nordic,Purple Lamp Studios,Xbox / PC
Lies of P,9/1/2023,9/1/2023,3/1/2025,81,NEOWIZ,Round8 Studio,Xbox / PC
Solar Ash,12/1/2021,9/1/2023,3/1/2025,78,Annapurna Interactive,Heart Machine,Xbox / PC
Yakuza 6: The Song of Life,12/1/2016,3/1/2021,3/1/2025,83,SEGA,"SEGA, Ryu ga Gotoku Studio",Xbox / PC
Yakuza 5: Remastered,2/1/2020,1/1/2021,3/1/2025,82,SEGA,"SEGA, Ryu ga Gotoku Studio",Xbox / PC
"Warhammer 40,000: Boltgun",5/1/2023,3/1/2024,2/1/2025,75,Focus Entertainment,Auroch Digital,Xbox / PC
Space Engineers,4/1/2020,2/1/2024,2/1/2025,68,Keen Software House,Keen Software House,Xbox / PC
Maneater,5/1/2020,2/1/2024,2/1/2025,71,"Tripwire Interactive, Blindside Interactive",Blindside Interactive,Xbox / PC
GRIS,12/1/2018,9/1/2023,2/1/2025,84,Devolver Digital,Nomada Studio,Xbox / PC
Wo Long: Fallen Dynasty,3/1/2023,3/1/2023,2/1/2025,80,Koei Tecmo Games,"Team NINJA, KOEI TECMO GAMES CO",Xbox / PC
Yakuza 3: Remastered,8/1/2019,1/1/2021,2/1/2025,77,SEGA,"SEGA, Ryu ga Gotoku Studio",Xbox / PC
Yakuza 4: Remastered,10/1/2019,1/1/2021,2/1/2025,78,SEGA,"SEGA, Ryu ga Gotoku Studio",Xbox / PC
F1 22,6/1/2022,3/1/2023,2/1/2025,81,Electronic Arts,Codemasters,Xbox / PC
Indivisible,10/1/2019,2/1/2024,2/1/2025,82,505 Games,Lab Zero Games,Xbox / PC
Return to Grace,5/1/2023,2/1/2024,2/1/2025,79,Creative Bytes Studios,Creative Bytes Studios,Xbox / PC
Tales of Arise,9/1/2021,2/1/2024,2/1/2025,87,Bandai Namco Entertainment,Bandai Namco Entertainment,Xbox / PC
A Little to the Left,11/1/2022,2/1/2024,2/1/2025,75,Secret Mode,"Max Inferno, youllbejustfine",Xbox / PC
Bloodstained: Ritual of the Night,6/1/2019,2/1/2024,2/1/2025,84,505 Games,"505 Games, Armature Studio, Inti Creates, ArtPlay, Dico",Xbox / PC
Merge & Blade,2/1/2023,2/1/2023,2/1/2025,70,Causal Bit Games,Causal Bit Games,Xbox / PC
EA Sports UFC 3,2/1/2018,11/1/2020,2/1/2025,77,,Electronic Arts,Xbox
Anuchard,4/1/2022,2/1/2024,1/1/2025,70,Freedom Games,stellarNull,Xbox / PC
Broforce Forever,8/1/2023,8/1/2023,1/1/2025,80,Devolver Digital,"Devolver Digital, Free Lives",Xbox / PC
Serious Sam: Siberian Mayhem,1/1/2022,7/1/2023,1/1/2025,70,Devolver Digital,"Croteam, Timelock Studio",Xbox / PC
Maquette,3/1/2021,7/1/2023,1/1/2025,70,Annapurna Interactive,Graceful Decay,Xbox / PC
Darkest Dungeon,1/1/2016,2/1/2023,1/1/2025,84,Red Hook Studios,Red Hook Studios,Xbox / PC
Death's Door,7/1/2021,1/1/2022,1/1/2025,86,Devolver Digital,Acid Nerve,Xbox / PC
Those Who Remain,5/1/2020,1/1/2024,1/1/2025,49,"Wired Productions, Camel 101",Camel 101,Xbox / PC
Figment,9/1/2017,1/1/2024,1/1/2025,75,"4EversGames, Bedtime Digital Games",Bedtime Digital Games,Xbox / PC
Exoprimal,7/1/2023,7/1/2023,1/1/2025,73,Capcom,Capcom,Xbox / PC
Common'hood,11/1/2022,7/1/2023,1/1/2025,,Plethora Project,Plethora Project,Xbox / PC
Insurgency: Sandstorm,9/1/2018,11/1/2022,1/1/2025,80,Focus Home Interactive,New World Interactive,Xbox / PC
Escape Academy,7/1/2022,7/1/2022,1/1/2025,81,"Skybound Games, iam8bit",Coin Crew Games,Xbox / PC
LEGO 2K Drive,5/1/2023,4/1/2024,12/1/2024,73,2K Games,Visual Concepts,Xbox
Close to the Sun,10/1/2019,1/1/2024,12/1/2024,66,Wired Productions,Storm in a Teacup,Xbox / PC
Party Animals,9/1/2023,9/1/2023,12/1/2024,77,Source Technology,Recreate Games,Xbox
McPixel 3,11/1/2022,7/1/2023,12/1/2024,75,Devolver Digital,"Devolver, Sos Sosowski",Xbox / PC
BlazBlue: Cross Tag Battle - Special Edition,5/1/2018,4/1/2023,12/1/2024,72,"Arc System Works, Arc System Works Co.","Arc System Works, Arc System Works Co.",Xbox / PC
Humankind,8/1/2021,8/1/2021,12/1/2024,78,SEGA,Amplitude Studios,Xbox / PC
The Quarry,6/1/2022,3/1/2024,12/1/2024,79,"2K Games, Supermassive Games",Supermassive Games,Xbox
Tin Hearts,11/1/2018,12/1/2023,12/1/2024,66,"Wired Productions, Rogue Sun",Rogue Sun,Xbox / PC
Amnesia: The Bunker,6/1/2023,6/1/2023,12/1/2024,77,Frictional Games,Frictional Games,Xbox / PC
Rainbow Billy: The Curse of the Leviathan,10/1/2021,12/1/2022,12/1/2024,86,"Skybound Games, ManaVoid Entertainment",ManaVoid Entertainment,Xbox / PC
Forager,4/1/2019,7/1/2020,12/1/2024,78,Humble Bundle,"Humble Bundle, HopFrog",Xbox / PC
Forza Horizon 4,9/1/2018,10/1/2018,12/1/2024,92,"Microsoft Studios, Xbox Game Studios",Playground Games,Xbox / PC
While the Iron's Hot,12/1/2023,12/1/2023,11/1/2024,63,Humble Games,Bontemps Games,Xbox / PC
Spirit of the North: Enhanced Edition,11/1/2019,12/1/2023,11/1/2024,64,Merge Games,Infuse Studio,Xbox / PC
Remnant: From the Ashes,8/1/2019,11/1/2023,11/1/2024,81,Perfect World Entertainment,"Gunfire Games, Perfect World Entertainment",Xbox / PC
Rollerdrome,8/1/2022,11/1/2023,11/1/2024,79,"2K Games, Private Division","Roll7, Roll 7",Xbox / PC
Hello Neighbor 2,12/1/2022,12/1/2022,11/1/2024,56,tinyBuild,"tinyBuild, Dynamic Pixels, Eerie Guest",Xbox / PC
Soccer Story,11/1/2022,11/1/2022,11/1/2024,71,No More Robots,PanicBarn,Xbox / PC
Conan Exiles,5/1/2018,5/1/2021,11/1/2024,64,Funcom,"Funcom, Funcom Oslo A/S",Xbox / PC
Persona 5: Tactica,11/1/2023,11/1/2023,11/1/2024,75,SEGA,Atlus,Xbox / PC
Dungeons 4,11/1/2023,11/1/2023,11/1/2024,76,Kalypso Media,Realmforge Studios,Xbox / PC
Like a Dragon Gaiden: The Man Who Erased His Name,11/1/2023,11/1/2023,11/1/2024,79,SEGA,Ryu ga Gotoku Studio,Xbox / PC
Like a Dragon: Ishin!,2/1/2023,10/1/2023,11/1/2024,81,SEGA,Ryu ga Gotoku Studio,Xbox / PC
Goat Simulator,4/1/2014,4/1/2023,11/1/2024,58,"Coffee Stain Studios, Double Eleven","Double Eleven, Coffee Stain Studios, Coffee Stain Publishing",Xbox / PC
Somerville,11/1/2022,11/1/2022,11/1/2024,82,Jumpship,Jumpship,Xbox / PC
Dicey Dungeons,8/1/2019,11/1/2021,11/1/2024,80,"Terry Cavanagh, Distractionware","Terry Cavanagh, Distractionware, Marlowe Dobbe, chipzel",Xbox / PC
Headbangers: Rhythm Royale,10/1/2023,10/1/2023,10/1/2024,74,Team17 Digital,Glee-Cheese Studio,Xbox / PC
Mineko's Night Market,9/1/2023,10/1/2023,10/1/2024,66,Humble Bundle,Meowza Games,Xbox / PC
Inkulinati (Game Preview),1/1/2023,1/1/2023,10/1/2024,,Yaza Games,Yaza Games,Xbox / PC
Frog Detective: The Entire Mystery,10/1/2022,10/1/2022,10/1/2024,77,Grace Bruxner,"Thomas Bowker, Grace Bruxner",Xbox / PC
Lonely Mountains: Downhill,10/1/2019,10/1/2019,10/1/2024,79,"Thunderful Publishing, Megagon Industries",Megagon Industries,Xbox / PC
F1 Manager 2023,7/1/2023,10/1/2023,10/1/2024,79,Frontier Developments,Frontier Developments,Xbox / PC
From Space,10/1/2023,10/1/2023,10/1/2024,60,Curve Games,Triangle Studios,Xbox / PC
Scorn,10/1/2022,10/1/2022,10/1/2024,71,"Kepler Interactive, Ebb Software",Ebb Software,Xbox / PC
Dyson Sphere Program (Game Preview),1/1/2021,10/1/2022,10/1/2024,,Gamera Game,Youthcat Studio,PC
Everspace 2,1/1/2021,10/1/2021,10/1/2024,76,ROCKFISH Games,ROCKFISH Games,Xbox / PC
Gotham Knights,10/1/2022,10/1/2023,9/1/2024,66,Warner Bros. Interactive,"Warner Bros. Interactive, QLOC, Warner Bros. Games Montréal",Xbox / PC
Phoenix Wright: Ace Attorney Trilogy,4/1/2012,9/1/2023,9/1/2024,80,Capcom,"Capcom, Capcom U.S.A",Xbox / PC
Loop Hero,3/1/2021,4/1/2023,9/1/2024,82,Devolver Digital,Four Quarters,Xbox / PC
PAW Patrol Grand Prix,9/1/2022,9/1/2022,9/1/2024,70,Outright Games,3DClouds,Xbox / PC
Let's Build A Zoo,11/1/2021,9/1/2022,9/1/2024,78,No More Robots,Springloaded,Xbox / PC
Valheim (Game Preview),2/1/2021,9/1/2022,9/1/2024,,Coffee Stain,"Dvoid, Richard Svensson",Xbox / PC
My Time at Portia,4/1/2019,7/1/2019,9/1/2024,73,"Team17 Digital, Nuverse, Pathea Games","Team17 Digital, Pathea Games, Nuverse",Xbox / PC
PAYDAY 3,9/1/2023,9/1/2023,9/1/2024,68,"Deep Silver, Prime Matter","OVERKILL Software, Starbreeze Studios",Xbox / PC
FIFA 23,10/1/2021,5/1/2023,9/1/2024,78,,FreakyGe,Xbox / PC
Slime Rancher 2 (Game Preview),9/1/2022,9/1/2022,9/1/2024,,Monomi Park,Monomi Park,Xbox / PC
SpiderHeck,9/1/2022,9/1/2022,9/1/2024,83,tinyBuild,Neverjam,Xbox / PC
You Suck at Parking,9/1/2022,9/1/2022,9/1/2024,77,Happy Volcano,Happy Volcano,Xbox / PC
Ashes of the Singularity: Escalation,11/1/2016,9/1/2022,9/1/2024,81,"Stardock Entertainment, Stardock","Stardock Entertainment, Oxide Games",PC
NBA 2K24,9/1/2023,3/1/2024,8/1/2024,68,2K Games,Visual Concepts,Xbox
Guilty Gear -Strive-,6/1/2021,3/1/2023,8/1/2024,85,"Arc System Works, Arc System Works Co.","Arc System Works, Arc System Works Co.",Xbox / PC
Atomic Heart,2/1/2023,2/1/2023,8/1/2024,72,Focus Entertainment,Mundfish,Xbox / PC
DOOM,12/1/1993,3/1/2021,8/1/2024,83,Bethesda Softworks,"Bethesda Softworks, id Software, Panic Button, Tango Gameworks, Escalation Studios, Certain Affinity, Digital Domain, BattleCry Studios",Xbox / PC
DOOM II: Hell on Earth,9/1/1994,3/1/2021,8/1/2024,80,"Valve, Bethesda Softworks, Activision Blizzard, Activison, id Software, GT Interactive Software, Virgin Interactive, GT Interactive, Imagineer, CDV Software","Bethesda Softworks, id Software, Nerve Software, Lion Entertainment, Infinity, Torus Games, MachineWorks Northwest",Xbox / PC
The Texas Chainsaw Massacre,8/1/2023,8/1/2023,8/1/2024,72,,Sussy Amogus,Xbox / PC
Airborne Kingdom,12/1/2020,8/1/2023,8/1/2024,76,"Freedom Games, The Wandering Band",The Wandering Band,Xbox / PC
Shadow Warrior 3: Definitive Edition,3/1/2022,2/1/2023,8/1/2024,71,Nintendo,Koei Tecmo,Xbox / PC
Offworld Trading Company,4/1/2016,8/1/2022,8/1/2024,78,Stardock Entertainment,Mohawk Games,PC
Train Sim World 4,9/1/2023,2/1/2024,7/1/2024,80,Dovetail Games - TSW,Dovetail Games,Xbox / PC
A Short Hike,7/1/2019,8/1/2023,7/1/2024,82,adamgryu,adamgryu,Xbox / PC
Venba,7/1/2023,7/1/2023,7/1/2024,79,Visai Games,Visai Games,Xbox / PC
Figment 2: Creed Valley,3/1/2023,7/1/2023,7/1/2024,74,Bedtime Digital Games,Bedtime Digital Games,Xbox / PC
The Wandering Village,9/1/2022,7/1/2023,7/1/2024,,"WhisperGames, Stray Fawn Studio",Stray Fawn Studio,Xbox / PC
TOEM,9/1/2021,7/1/2023,7/1/2024,79,Something We Made,Something We Made,Xbox / PC
Coffee Talk Episode 2: Hibiscus & Butterfly,4/1/2023,4/1/2023,7/1/2024,78,Toge Productions,Toge Productions,Xbox / PC
Sins of a Solar Empire: Rebellion,6/1/2013,7/1/2022,7/1/2024,82,Stardock Entertainment,"Stardock Entertainment, Ironclad Games",PC
Cricket 22,12/1/2021,4/1/2022,7/1/2024,61,Nacon,Big Ant Studios,Xbox / PC
Sword and Fairy: Together Forever,10/1/2021,7/1/2023,6/1/2024,73,Xitilon,OddMeat,Xbox / PC
Story of Seasons: Friends of Mineral Town,10/1/2019,6/1/2023,6/1/2024,72,"XSEED Games, Marvelous USA, Marvelous",Marvelous,Xbox / PC
F.I.S.T.: Forged In Shadow Torch,9/1/2021,6/1/2023,6/1/2024,81,bilibili,TiGAMES,Xbox / PC
Stranded Deep,1/1/2015,1/1/2023,6/1/2024,75,Beam Team,"Telltale Games, Beam Team Games",Xbox / PC
FIFA 22,10/1/2021,6/1/2022,6/1/2024,76,Electronic Arts,Electronic Arts Vancouver,Xbox / PC
Bramble: The Mountain King,4/1/2023,6/1/2023,6/1/2024,80,"Merge Games, Dimfrost","Dimfrost, Dimfrost Studio",Xbox / PC
The Bookwalker: Thief of Tales,6/1/2023,6/1/2023,6/1/2024,75,tinyBuild,Do My Best,Xbox / PC
Rune Factory 4: Special,7/1/2012,6/1/2023,6/1/2024,82,"XSEED Games, Marvelous USA, Marvelous",Marvelous,Xbox / PC
Spacelines from the Far Out,6/1/2022,6/1/2022,6/1/2024,83,Skystone Games,Coffeenauts,Xbox / PC
Chicory: A Colorful Tale,6/1/2021,5/1/2023,5/1/2024,90,Greg Lobanov,"Finji, Greg Lobanov",Xbox / PC
Farworld Pioneers,5/1/2023,5/1/2023,5/1/2024,58,tinyBuild,Igloosoft,Xbox / PC
Railway Empire 2,5/1/2023,5/1/2023,5/1/2024,79,Kalypso Media,Gaming Minds Studios,Xbox / PC
JoJo's Bizarre Adventure: All-Star Battle R,9/1/2022,1/1/2023,5/1/2024,73,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US",CyberConnect2 Co.,Xbox / PC
Pac-Man Museum+,5/1/2022,5/1/2022,5/1/2024,64,BANDAI NAMCO Entertainment US,Bandai Namco Entertainment,Xbox / PC
Little Witch in the Woods (Game Preview),5/1/2022,5/1/2022,5/1/2024,88,Finji,"Finji, bombsfall, InfiniteAmmo, Infinite Fall",Xbox / PC
Eastern Exorcist,7/1/2021,5/1/2023,5/1/2024,73,bilibili,Wildfire Games,Xbox / PC
Supraland: Six Inches Under,1/1/2022,5/1/2023,5/1/2024,86,Supra Games,Supra Games,Xbox / PC
Fuga: Melodies of Steel 2,5/1/2023,5/1/2023,5/1/2024,85,CyberConnect2,CyberConnect2 Co.,Xbox / PC
SD Gundam Battle Alliance,8/1/2022,2/1/2023,5/1/2024,71,Bandai Namco Entertainment,ARTDINK,Xbox / PC
Ghostlore,4/1/2022,11/1/2022,5/1/2024,6,AT-AT Games,"Andrew Teo, Adam Teo",Xbox / PC
Eiyuden Chronicle: Rising,5/1/2022,5/1/2022,5/1/2024,71,505 Games,"Rabbit & Bear Studios, NATSUME ATARI",Xbox / PC
Norco,3/1/2022,3/1/2022,5/1/2024,87,Raw Fury,Geography of Robots,Xbox / PC
Just Cause 4: Reloaded,12/1/2018,5/1/2021,5/1/2024,69,,,Xbox / PC
Ravenlok,5/1/2023,5/1/2023,4/1/2024,66,Cococucumber,Cococucumber,Xbox / PC
Besiege,2/1/2022,5/1/2023,4/1/2024,88,Spiderling Studios,Spiderling Studios,Xbox / PC
NHL 22,10/1/2021,5/1/2022,4/1/2024,74,Electronic Arts,Electronic Arts,Xbox
Loot River,5/1/2022,5/1/2022,4/1/2024,66,"Superhot Presents, straka.studio",straka.studio,Xbox / PC
7 Days to Die (Game Preview),12/1/2013,4/1/2022,4/1/2024,35,"Telltale Games, The Fun Pimps Entertainment","Telltale Games, The Fun Pimps",Xbox / PC
Pikuniku,1/1/2019,3/1/2020,4/1/2024,76,Devolver Digital,"Devolver Digital, Alan Zucconi, Arnaud De Bock, Rémi Forcadell, Calum Bowen",Xbox / PC
Amnesia: Collection,11/1/2016,10/1/2022,4/1/2024,79,Frictional Games,Frictional Games,Xbox / PC
Amnesia: Rebirth,10/1/2020,10/1/2022,4/1/2024,80,Frictional Games,Frictional Games,Xbox / PC
Phantom Abyss (Game Preview),6/1/2021,10/1/2022,4/1/2024,,Devolver Digital,Team WIBY,Xbox / PC
SOMA,9/1/2015,10/1/2022,4/1/2024,83,Frictional Games,Frictional Games,Xbox / PC
Research and Destroy,4/1/2022,4/1/2022,4/1/2024,73,Spike Chunsoft Co,Implausible Industries,Xbox / PC
Back 4 Blood,10/1/2021,10/1/2021,4/1/2024,77,Warner Bros. Interactive,Turtle Rock Studios,Xbox / PC
INFINITE GUITARS,12/1/2022,3/1/2023,3/1/2024,62,Humble Games,Nikko Nikko,Xbox / PC
MLB The Show 23,3/1/2023,3/1/2023,3/1/2024,80,Sony Interactive Entertainment,SCE San Diego Studio,Xbox
Hot Wheels Unleashed: Game of the Year Edition,9/1/2021,2/1/2023,3/1/2024,72,Milestone,Milestone,Xbox / PC
Hardspace: Shipbreaker,6/1/2020,5/1/2022,3/1/2024,82,"Focus Home Interactive, Focus Entertainment",Blackbird Interactive,Xbox / PC
Shredders,3/1/2022,3/1/2022,3/1/2024,69,FoamPunch,"Foam Punch, FoamPunch",Xbox / PC
Soul Hackers 2,8/1/2022,2/1/2023,2/1/2024,74,"SEGA, Atlus",Atlus,Xbox / PC
Madden NFL 22,8/1/2021,2/1/2022,2/1/2024,70,Electronic Arts,Electronic Arts Tiburon,Xbox / PC
Opus: Echo of Starsong - Full Bloom Edition,8/1/2021,8/1/2022,2/1/2024,90,SIGONO,SIGONO,Xbox / PC
Galactic Civilizations III,3/1/2014,2/1/2022,2/1/2024,81,Stardock Entertainment,Stardock Entertainment,PC
F1 2021,7/1/2021,3/1/2022,1/1/2024,84,"Electronic Arts, EA SPORTS",Codemasters,Xbox
